symbol,vol_regime,shock_side,shock_level,shock_quantile,threshold_pct,horizon_bars,horizon_hours,count,vol20_mean_pct,current_return_mean_pct,future_return_mean_pct,future_return_median_pct,future_return_std_pct,future_return_t_stat,mr_return_mean_pct,mr_return_median_pct,mr_return_std_pct,mr_return_t_stat,mr_win_rate_pct
SOLUSDT,Q4_higher,upper,1pct,0.0100000000,7.4638733570,6,24,11,2.6639502009,8.9688993458,1.7027428439,2.3347363997,6.7283688570,0.8393355429,-1.7027428439,-2.3347363997,6.7283688570,-0.8393355429,36.3636363636
SOLUSDT,Q4_higher,upper,1pct,0.0100000000,7.4638733570,12,48,11,2.6639502009,8.9688993458,3.9058840362,4.9664672314,7.6951547583,1.6834426636,-3.9058840362,-4.9664672314,7.6951547583,-1.6834426636,27.2727272727
SOLUSDT,Q4_higher,upper,1pct,0.0100000000,7.4638733570,18,72,11,2.6639502009,8.9688993458,5.4117078074,4.5148499548,11.6029531769,1.5468996555,-5.4117078074,-4.5148499548,11.6029531769,-1.5468996555,27.2727272727
SOLUSDT,Q5_high,upper,1pct,0.0100000000,7.4638733570,1,4,115,5.1989413532,10.6011065312,-0.3676372940,-0.8539422362,4.5238848981,-0.8714790161,0.3676372940,0.8539422362,4.5238848981,0.8714790161,57.3913043478
SOLUSDT,Q5_high,upper,1pct,0.0100000000,7.4638733570,2,8,115,5.1989413532,10.6011065312,-0.0783633160,-0.5008955017,6.2482070371,-0.1344950541,0.0783633160,0.5008955017,6.2482070371,0.1344950541,54.7826086957
SOLUSDT,Q5_high,upper,1pct,0.0100000000,7.4638733570,3,12,115,5.1989413532,10.6011065312,0.6406522318,1.0009667218,6.7932107419,1.0113376511,-0.6406522318,-1.0009667218,6.7932107419,-1.0113376511,47.8260869565
SOLUSDT,Q5_high,upper,1pct,0.0100000000,7.4638733570,6,24,115,5.1989413532,10.6011065312,0.9175589002,1.3330239355,9.6149702132,1.0233752964,-0.9175589002,-1.3330239355,9.6149702132,-1.0233752964,45.2173913043
SOLUSDT,Q5_high,upper,1pct,0.0100000000,7.4638733570,12,48,115,5.1989413532,10.6011065312,1.8693447006,1.2874089209,11.8903012360,1.6859529628,-1.8693447006,-1.2874089209,11.8903012360,-1.6859529628,46.0869565217
SOLUSDT,Q5_high,upper,1pct,0.0100000000,7.4638733570,18,72,115,5.1989413532,10.6011065312,1.8140923889,1.1962759484,14.2238814142,1.3676979580,-1.8140923889,-1.1962759484,14.2238814142,-1.3676979580,46.9565217391
SOLUSDT,Q1_low,lower,1pct,0.0100000000,-7.0432299734,1,4,0,,,,,,,,,,,
SOLUSDT,Q1_low,lower,1pct,0.0100000000,-7.0432299734,2,8,0,,,,,,,,,,,
SOLUSDT,Q1_low,lower,1pct,0.0100000000,-7.0432299734,3,12,0,,,,,,,,,,,
SOLUSDT,Q1_low,lower,1pct,0.0100000000,-7.0432299734,6,24,0,,,,,,,,,,,
SOLUSDT,Q1_low,lower,1pct,0.0100000000,-7.0432299734,12,48,0,,,,,,,,,,,
SOLUSDT,Q1_low,lower,1pct,0.0100000000,-7.0432299734,18,72,0,,,,,,,,,,,
SOLUSDT,Q2_lower,lower,1pct,0.0100000000,-7.0432299734,1,4,0,,,,,,,,,,,
SOLUSDT,Q2_lower,lower,1pct,0.0100000000,-7.0432299734,2,8,0,,,,,,,,,,,
SOLUSDT,Q2_lower,lower,1pct,0.0100000000,-7.0432299734,3,12,0,,,,,,,,,,,
SOLUSDT,Q2_lower,lower,1pct,0.0100000000,-7.0432299734,6,24,0,,,,,,,,,,,
SOLUSDT,Q2_lower,lower,1pct,0.0100000000,-7.0432299734,12,48,0,,,,,,,,,,,
SOLUSDT,Q2_lower,lower,1pct,0.0100000000,-7.0432299734,18,72,0,,,,,,,,,,,
SOLUSDT,Q3_mid,lower,1pct,0.0100000000,-7.0432299734,1,4,4,2.0772262302,-7.6529097616,0.5677385869,1.4689956604,3.7341739825,0.3040772013,0.5677385869,1.4689956604,3.7341739825,0.3040772013,75.0000000000
SOLUSDT,Q3_mid,lower,1pct,0.0100000000,-7.0432299734,2,8,4,2.0772262302,-7.6529097616,1.8308641266,1.6924889844,2.5673497715,1.4262677776,1.8308641266,1.6924889844,2.5673497715,1.4262677776,75.0000000000
SOLUSDT,Q3_mid,lower,1pct,0.0100000000,-7.0432299734,3,12,4,2.0772262302,-7.6529097616,2.7419672765,2.5823154591,2.6384895687,2.0784370793,2.7419672765,2.5823154591,2.6384895687,2.0784370793,100.0000000000
SOLUSDT,Q3_mid,lower,1pct,0.0100000000,-7.0432299734,6,24,4,2.0772262302,-7.6529097616,2.9863149383,3.2252841459,2.5300173330,2.3607070982,2.9863149383,3.2252841459,2.5300173330,2.3607070982,75.0000000000
SOLUSDT,Q3_mid,lower,1pct,0.0100000000,-7.0432299734,12,48,4,2.0772262302,-7.6529097616,-6.9217576167,-0.1782430590,16.1267828026,-0.8584176647,-6.9217576167,-0.1782430590,16.1267828026,-0.8584176647,50.0000000000
SOLUSDT,Q3_mid,lower,1pct,0.0100000000,-7.0432299734,18,72,4,2.0772262302,-7.6529097616,-8.8892515879,-1.9818986078,19.8075732598,-0.8975608946,-8.8892515879,-1.9818986078,19.8075732598,-0.8975608946,50.0000000000
SOLUSDT,Q4_higher,lower,1pct,0.0100000000,-7.0432299734,1,4,24,2.6020165921,-8.0171540431,0.2273517964,0.5662333024,3.0174587013,0.3691158345,0.2273517964,0.5662333024,3.0174587013,0.3691158345,54.1666666667
SOLUSDT,Q4_higher,lower,1pct,0.0100000000,-7.0432299734,2,8,24,2.6020165921,-8.0171540431,1.2800095862,0.5961884989,3.2825015300,1.9103542364,1.2800095862,0.5961884989,3.2825015300,1.9103542364,54.1666666667
SOLUSDT,Q4_higher,lower,1pct,0.0100000000,-7.0432299734,3,12,24,2.6020165921,-8.0171540431,0.9181574848,0.0265610531,3.8589636847,1.1656068961,0.9181574848,0.0265610531,3.8589636847,1.1656068961,50.0000000000
SOLUSDT,Q4_higher,lower,1pct,0.0100000000,-7.0432299734,6,24,24,2.6020165921,-8.0171540431,0.0411971643,-0.3989038284,5.6993576414,0.0354117210,0.0411971643,-0.3989038284,5.6993576414,0.0354117210,41.6666666667
SOLUSDT,Q4_higher,lower,1pct,0.0100000000,-7.0432299734,12,48,24,2.6020165921,-8.0171540431,-2.0805438753,0.5424209536,12.0894134087,-0.8430964695,-2.0805438753,0.5424209536,12.0894134087,-0.8430964695,50.0000000000
SOLUSDT,Q4_higher,lower,1pct,0.0100000000,-7.0432299734,18,72,24,2.6020165921,-8.0171540431,0.6533152861,3.2642736396,11.6356081671,0.2750675459,0.6533152861,3.2642736396,11.6356081671,0.2750675459,58.3333333333
SOLUSDT,Q5_high,lower,1pct,0.0100000000,-7.0432299734,1,4,100,5.3579893230,-10.1803472833,1.7956456678,1.8327157168,6.7338502543,2.6665957810,1.7956456678,1.8327157168,6.7338502543,2.6665957810,68.0000000000
SOLUSDT,Q5_high,lower,1pct,0.0100000000,-7.0432299734,2,8,100,5.3579893230,-10.1803472833,1.4424524916,1.1820253598,8.4767779570,1.7016518528,1.4424524916,1.1820253598,8.4767779570,1.7016518528,56.0000000000
SOLUSDT,Q5_high,lower,1pct,0.0100000000,-7.0432299734,3,12,100,5.3579893230,-10.1803472833,2.5353399209,2.2175517562,11.6926596608,2.1683175552,2.5353399209,2.2175517562,11.6926596608,2.1683175552,63.0000000000
SOLUSDT,Q5_high,lower,1pct,0.0100000000,-7.0432299734,6,24,100,5.3579893230,-10.1803472833,4.2865642756,5.0707745590,15.3067760013,2.8004357516,4.2865642756,5.0707745590,15.3067760013,2.8004357516,67.0000000000
SOLUSDT,Q5_high,lower,1pct,0.0100000000,-7.0432299734,12,48,100,5.3579893230,-10.1803472833,3.8471866049,6.7000239048,17.4797105512,2.2009441138,3.8471866049,6.7000239048,17.4797105512,2.2009441138,71.0000000000
SOLUSDT,Q5_high,lower,1pct,0.0100000000,-7.0432299734,18,72,100,5.3579893230,-10.1803472833,4.7486388695,4.4195160484,19.2236581997,2.4702056290,4.7486388695,4.4195160484,19.2236581997,2.4702056290,67.0000000000
