event_def,horizon,risk_env,group,n,mean_ret_pct,median_ret_pct,win_rate_pct,profit_factor,t_stat,mean_mae_pct,worst_mae_pct,mean_mfe_pct,best_mfe_pct,maxdd_pct
rolling_2sigma,5d,sp500_5d_up,funding_not_low_x_risk_on,74,1.3731312215035465,0.5632968597524747,55.4054054054054,1.721565233547397,1.8411551691842651,-5.886550968734163,-36.61731954434463,6.318435059721068,26.755031211298963,-36.02067520324452
rolling_2sigma,5d,sp500_5d_up,funding_not_low_x_risk_off,83,-0.7440754093676761,1.0585330452789756,55.42168674698795,0.8117536596033497,-0.6925206298084292,-8.632289064337078,-50.636206449343334,6.445835038892057,24.10045192353545,-80.78719920958412
rolling_2sigma,5d,sp500_5d_up,funding_high_x_risk_off,25,1.0597412494329947,1.36295908700287,64.0,1.4288629984031214,0.6474375120426756,-7.045101369191764,-28.05836351820929,6.830404832715888,19.349579885581488,-20.685805565776118
rolling_2sigma,5d,sp500_5d_up,funding_high_x_risk_on,37,1.8967049188191432,1.5085687254043612,59.45945945945946,2.390171486410382,2.171721255993603,-5.636238788618464,-24.800118946067222,6.68987332068725,26.755031211298963,-13.83682687499842
rolling_2sigma,5d,sp500_5d_up,funding_negative_x_risk_on,13,2.6627805847422397,5.039540439675014,69.23076923076923,3.0060774657321634,1.6022092582197234,-4.161695950732862,-14.641592066042206,7.7010442925125915,14.586244152905872,-12.373337625654324
rolling_2sigma,5d,sp500_5d_up,funding_low20_x_risk_on,16,1.5869559627699572,3.8520130666793313,62.5,1.8444819786535551,0.9571505108041146,-5.050120777362629,-14.641592066042206,7.250816826512768,14.586244152905872,-12.192539671292035
rolling_2sigma,5d,broad_3of4_5d_up,all_funding_covered_crashes,201,0.6471304344411787,1.2411557969275255,56.71641791044776,1.230986651220737,1.0841816795730062,-7.077750310955974,-50.636206449343334,6.674754919204131,31.444205828993194,-70.07390815413308
rolling_2sigma,5d,broad_3of4_5d_up,funding_low_only,44,2.0504492252029904,2.5928269940380533,61.36363636363637,1.9574692559092275,1.583086106892822,-6.148705647178305,-26.193128595759863,7.705846275287049,31.444205828993194,-29.73245255366851
rolling_2sigma,5d,broad_3of4_5d_up,risk_on_only,80,1.689447629771007,2.415771326965491,58.75,1.9757514565430832,2.4015379916151756,-5.805636948070476,-36.61731954434463,6.7353277796020485,26.755031211298963,-24.68002787855086
rolling_2sigma,5d,broad_3of4_5d_up,funding_low_x_risk_on,14,1.5079498059631773,3.8520130666793313,64.28571428571429,1.7824239589737025,0.8274557955514871,-5.349031500109053,-14.641592066042206,7.624023012586559,14.586244152905872,-12.192539671292035
rolling_2sigma,5d,broad_3of4_5d_up,funding_low_x_risk_off,30,2.303615620848236,1.7183479165180593,60.0,2.027705388765529,1.3419917935985437,-6.5218869158106205,-26.193128595759863,7.744030464547278,31.444205828993194,-32.13694576131388
rolling_2sigma,5d,broad_3of4_5d_up,funding_not_low_x_risk_on,66,1.727947168154486,1.9129796097246516,57.57575757575758,2.0225211264323604,2.253330676043251,-5.902492649153202,-36.61731954434463,6.54681666957503,26.755031211298963,-25.361309875358252
rolling_2sigma,5d,broad_3of4_5d_up,funding_not_low_x_risk_off,91,-0.8152863921368214,0.659374118032792,53.84615384615385,0.792391291766488,-0.8114827683166391,-8.379343397606528,-50.636206449343334,6.268995631378547,24.10045192353545,-83.65620446261653
rolling_2sigma,5d,broad_3of4_5d_up,funding_high_x_risk_off,30,1.5997144359781734,1.4611064948574928,66.66666666666666,1.72126326981618,1.1025475454949276,-6.454066355647586,-28.05836351820929,6.914112165855693,19.349579885581488,-20.68580556577613
rolling_2sigma,5d,broad_3of4_5d_up,funding_high_x_risk_on,32,1.5212556297746247,0.8487102100543202,56.25,2.06475079174398,1.6915002561460353,-5.970199335601552,-24.800118946067222,6.589439647114206,26.755031211298963,-9.634641522694764
